date,total_sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean,expanding_mean
2013-06-22,1023070.0399999594,908404.7199999912,806009.5300000001,711005.7500000312,832029.299999912,849317.6999999802,1031969.2700000703,1598645.19999967,880258.0442857059,748208.5935838085
2013-06-23,880401.5200000003,1023070.0399999594,908404.7199999912,806009.5300000001,711005.7500000312,832029.299999912,849317.6999999802,1031969.2700000703,858605.5085714102,748968.3230459705
2013-06-24,751112.699999992,880401.5200000003,1023070.0399999594,908404.7199999912,806009.5300000001,711005.7500000312,832029.299999912,849317.6999999802,844576.2228571262,748980.576628565
2013-06-25,815439.099999973,751112.699999992,880401.5200000003,1023070.0399999594,908404.7199999912,806009.5300000001,711005.7500000312,832029.299999912,842206.1942857063,749358.1818749934
2013-06-26,672698.6999999989,815439.099999973,751112.699999992,880401.5200000003,1023070.0399999594,908404.7199999912,806009.5300000001,711005.7500000312,836733.7585714159,748925.0774576206
2013-06-27,739194.549999996,672698.6999999989,815439.099999973,751112.699999992,880401.5200000003,1023070.0399999594,908404.7199999912,806009.5300000001,827188.7614285582,748870.4115730273
2013-06-28,810673.7000000301,739194.549999996,672698.6999999989,815439.099999973,751112.699999992,880401.5200000003,1023070.0399999594,908404.7199999912,813227.1871428493,749215.6813407758
2013-06-29,881336.449999985,810673.7000000301,739194.549999996,672698.6999999989,815439.099999973,751112.699999992,880401.5200000003,1023070.0399999594,792979.5314285674,749949.6856111048
2013-06-30,767063.899999999,881336.449999985,810673.7000000301,739194.549999996,672698.6999999989,815439.099999973,751112.699999992,880401.5200000003,776788.4428571387,750044.2392817617
2013-07-01,581656.06,767063.899999999,881336.449999985,810673.7000000301,739194.549999996,672698.6999999989,815439.099999973,751112.699999992,752580.3514285684,749119.0295054883
2013-07-02,724917.5599999799,581656.06,767063.899999999,881336.449999985,810673.7000000301,739194.549999996,672698.6999999989,815439.099999973,739648.7028571408,748986.7810382451
2013-07-03,700599.79999997,724917.5599999799,581656.06,767063.899999999,881336.449999985,810673.7000000301,739194.549999996,672698.6999999989,743634.5742857081,748723.808315211
2013-07-04,913270.950000002,700599.79999997,724917.5599999799,581656.06,767063.899999999,881336.449999985,810673.7000000301,739194.549999996,768502.6314285661,749613.2523243179
2013-07-05,804472.5,913270.950000002,700599.79999997,724917.5599999799,581656.06,767063.899999999,881336.449999985,810673.7000000301,767616.7457142761,749908.1945161227
2013-07-06,947143.55,804472.5,913270.950000002,700599.79999997,724917.5599999799,581656.06,767063.899999999,881336.449999985,777017.7599999924,750962.9290374268
2013-07-07,788387.17000004,947143.55,804472.5,913270.950000002,700599.79999997,724917.5599999799,581656.06,767063.899999999,780063.9414285698,751161.9941489302
2013-07-08,651765.60000002,788387.17000004,947143.55,804472.5,913270.950000002,700599.79999997,724917.5599999799,581656.06,790079.5900000011,750636.0873015815
2013-07-09,701761.18,651765.60000002,788387.17000004,947143.55,804472.5,913270.950000002,700599.79999997,724917.5599999799,786771.5357142898,750378.8509473626
2013-07-10,737370.65000001,701761.18,651765.60000002,788387.17000004,947143.55,804472.5,913270.950000002,700599.79999997,792024.5142857239,750310.7451832404
2013-07-11,786353.2000000002,737370.65000001,701761.18,651765.60000002,788387.17000004,947143.55,804472.5,913270.950000002,773893.4071428665,750498.4663020776
2013-07-12,814257.1500000001,786353.2000000002,737370.65000001,701761.18,651765.60000002,788387.17000004,947143.55,804472.5,775291.2142857237,750828.8221761602
2013-07-13,745950.8000000002,814257.1500000001,786353.2000000002,737370.65000001,701761.18,651765.60000002,788387.17000004,947143.55,746549.3928571523,750803.6777319532
2013-07-14,731086.16,745950.8000000002,814257.1500000001,786353.2000000002,737370.65000001,701761.18,651765.60000002,788387.17000004,738363.534285718,750702.5622564047
2013-07-15,600656.8800000001,731086.16,745950.8000000002,814257.1500000001,786353.2000000002,737370.65000001,701761.18,651765.60000002,731062.2885714294,749937.0230612189
2013-07-16,678439.6099999902,600656.8800000001,731086.16,745950.8000000002,814257.1500000001,786353.2000000002,737370.65000001,701761.18,727730.6357142852,749574.0920304513
2013-07-17,646259.1500000001,678439.6099999902,600656.8800000001,731086.16,745950.8000000002,814257.1500000001,786353.2000000002,737370.65000001,714714.7071428553,749052.2993939338
2013-07-18,581721.5500000101,646259.1500000001,678439.6099999902,600656.8800000001,731086.16,745950.8000000002,814257.1500000001,786353.2000000002,685481.6142857139,748211.4413567785
2013-07-19,687546.85,581721.5500000101,646259.1500000001,678439.6099999902,600656.8800000001,731086.16,745950.8000000002,814257.1500000001,667380.1428571424,747908.1183999946
2013-07-20,777254.3100000002,687546.85,581721.5500000101,646259.1500000001,678439.6099999902,600656.8800000001,731086.16,745950.8000000002,671852.0728571424,748054.1193532284
2013-07-21,746585.5799999991,777254.3100000002,687546.85,581721.5500000101,646259.1500000001,678439.6099999902,600656.8800000001,731086.16,674066.2757142851,748046.8493564303
2013-07-22,678017.04,746585.5799999991,777254.3100000002,687546.85,581721.5500000101,646259.1500000001,678439.6099999902,600656.8800000001,685117.7271428566,747701.874926103
2013-07-23,641344.3,678017.04,746585.5799999991,777254.3100000002,687546.85,581721.5500000101,646259.1500000001,678439.6099999902,679818.397142858,747180.5142647006
2013-07-24,612111.750000001,641344.3,678017.04,746585.5799999991,777254.3100000002,687546.85,581721.5500000101,646259.1500000001,674940.1971428581,746521.6422438972
2013-07-25,606188.5000000001,612111.750000001,641344.3,678017.04,746585.5799999991,777254.3100000002,687546.85,581721.5500000101,678435.4757142852,745840.413398053
2013-07-26,609761.26,606188.5000000001,612111.750000001,641344.3,678017.04,746585.5799999991,777254.3100000002,687546.85,667323.2485714281,745183.0261835697
2013-07-27,876801.3500000004,609761.26,606188.5000000001,612111.750000001,641344.3,678017.04,746585.5799999991,777254.3100000002,681544.2542857138,745815.8065865332
2013-07-28,670210.05,876801.3500000004,609761.26,606188.5000000001,612111.750000001,641344.3,678017.04,746585.5799999991,670633.4642857139,745454.0565550188
2013-07-29,557218.0100000002,670210.05,876801.3500000004,609761.26,606188.5000000001,612111.750000001,641344.3,678017.04,653376.4599999997,744557.6944285663
2013-07-30,550587.5499999999,557218.0100000002,670210.05,876801.3500000004,609761.26,606188.5000000001,612111.750000001,641344.3,640411.2099999997,743638.4046445447
2013-07-31,542335.95,550587.5499999999,557218.0100000002,670210.05,876801.3500000004,609761.26,606188.5000000001,612111.750000001,630443.2385714281,742688.8647641458
2013-08-01,514031.28999998997,542335.95,550587.5499999999,557218.0100000002,670210.05,876801.3500000004,609761.26,606188.5000000001,617277.922857141,741615.3550234691
2013-08-02,632034.3200000002,514031.28999998997,542335.95,550587.5499999999,557218.0100000002,670210.05,876801.3500000004,609761.26,620459.7885714268,741103.2941121444
2013-08-03,873735.5899999959,632034.3200000002,514031.28999998997,542335.95,550587.5499999999,557218.0100000002,670210.05,876801.3500000004,620021.8228571404,741720.1885116228
2013-08-04,709405.73,873735.5899999959,632034.3200000002,514031.28999998997,542335.95,550587.5499999999,557218.0100000002,670210.05,625621.2057142834,741570.584537032
2013-08-05,564680.39,709405.73,873735.5899999959,632034.3200000002,514031.28999998997,542335.95,550587.5499999999,557218.0100000002,626687.2599999977,740755.4223502253
2013-08-06,622260.429999999,564680.39,709405.73,873735.5899999959,632034.3200000002,514031.28999998997,542335.95,550587.5499999999,636926.2428571404,740211.8673394445
2013-08-07,684119.77,622260.429999999,564680.39,709405.73,873735.5899999959,632034.3200000002,514031.28999998997,542335.95,657181.0742857117,739955.7390410908
2013-08-08,604304.49,684119.77,622260.429999999,564680.39,709405.73,873735.5899999959,632034.3200000002,514031.28999998997,670077.2457142846,739339.1424545405
2013-08-09,602880.28,604304.49,684119.77,622260.429999999,564680.39,709405.73,873735.5899999959,632034.3200000002,665912.3828571418,738721.6815384566
2013-08-10,736416.6800000002,602880.28,604304.49,684119.77,622260.429999999,564680.39,709405.73,873735.5899999959,646295.3957142851,738711.2986486438
2013-08-11,618918.88,736416.6800000002,602880.28,604304.49,684119.77,622260.429999999,564680.39,709405.73,633368.7028571423,738174.1129147933
2013-08-12,563968.49,618918.88,736416.6800000002,602880.28,604304.49,684119.77,622260.429999999,564680.39,633267.0028571424,737396.4092410665
2013-08-13,558135.979999999,563968.49,618918.88,736416.6800000002,602880.28,604304.49,684119.77,622260.429999999,624106.3671428568,736599.6962222174
2013-08-14,582303.07,558135.979999999,563968.49,618918.88,736416.6800000002,602880.28,604304.49,684119.77,609561.1242857139,735916.9677876057
2013-08-15,706573.85000002,582303.07,558135.979999999,563968.49,618918.88,736416.6800000002,602880.28,604304.49,624171.0328571453,735787.7029515371
2013-08-16,721842.3099999952,706573.85000002,582303.07,558135.979999999,563968.49,618918.88,736416.6800000002,602880.28,641165.6085714303,735726.5389473637
2013-08-17,831244.9700000004,721842.3099999952,706573.85000002,582303.07,558135.979999999,563968.49,618918.88,736416.6800000002,654712.5071428588,736143.6499999953
2013-08-18,709442.93000001,831244.9700000004,721842.3099999952,706573.85000002,582303.07,558135.979999999,563968.49,618918.88,667644.5142857174,736027.5599130389
2013-08-19,634162.91,709442.93000001,831244.9700000004,721842.3099999952,706573.85000002,582303.07,558135.979999999,563968.49,677672.2885714317,735586.5874025928
2013-08-20,667701.6900000032,634162.91,709442.93000001,831244.9700000004,721842.3099999952,706573.85000002,582303.07,558135.979999999,693324.5328571467,735293.9800862023
2013-08-21,616088.2799999993,667701.6900000032,634162.91,709442.93000001,831244.9700000004,721842.3099999952,706573.85000002,582303.07,698150.9914285751,734782.3676394804
2013-08-22,688962.1499999972,616088.2799999993,667701.6900000032,634162.91,709442.93000001,831244.9700000004,721842.3099999952,706573.85000002,695635.0342857147,734586.5547435852
2013-08-23,672848.8800000104,688962.1499999972,616088.2799999993,667701.6900000032,634162.91,709442.93000001,831244.9700000004,721842.3099999952,688635.9728571455,734323.8412340381
2013-08-24,885934.859999998,672848.8800000104,688962.1499999972,616088.2799999993,667701.6900000032,634162.91,709442.93000001,831244.9700000004,696448.8142857166,734966.2608050803
2013-08-25,854485.459999989,885934.859999998,672848.8800000104,688962.1499999972,616088.2799999993,667701.6900000032,634162.91,709442.93000001,717169.175714285,735470.5612236242
2013-08-26,570981.96,854485.459999989,885934.859999998,672848.8800000104,688962.1499999972,616088.2799999993,667701.6900000032,634162.91,708143.3257142849,734779.4326470543
2013-08-27,593091.6600000001,570981.96,854485.459999989,885934.859999998,672848.8800000104,688962.1499999972,616088.2799999993,667701.6900000032,697484.7499999988,734186.5967782382
2013-08-28,711987.7699999979,593091.6600000001,570981.96,854485.459999989,885934.859999998,672848.8800000104,688962.1499999972,616088.2799999993,711184.6771428557,734094.1016666623
2013-08-29,1068910.309999989,711987.7699999979,593091.6600000001,570981.96,854485.459999989,885934.859999998,672848.8800000104,688962.1499999972,765462.9857142831,735483.3805394147
2013-08-30,1013775.420000005,1068910.309999989,711987.7699999979,593091.6600000001,570981.96,854485.459999989,885934.859999998,672848.8800000104,814166.7771428538,736633.3476446237
2013-08-31,1007949.8399999985,1013775.420000005,1068910.309999989,711987.7699999979,593091.6600000001,570981.96,854485.459999989,885934.859999998,831597.4885714253,737749.8764197488
2013-09-01,1016694.4799999902,1007949.8399999985,1013775.420000005,1068910.309999989,711987.7699999979,593091.6600000001,570981.96,854485.459999989,854770.2057142827,738893.0920081924
2013-09-02,697830.3600000012,1016694.4799999902,1007949.8399999985,1013775.420000005,1068910.309999989,711987.7699999979,593091.6600000001,570981.96,872891.4057142829,738725.4890204039
2013-09-03,726649.0299999799,697830.3600000012,1016694.4799999902,1007949.8399999985,1013775.420000005,1068910.309999989,711987.7699999979,593091.6600000001,891971.0299999943,738676.3977235729
2013-09-04,967806.219999999,726649.0299999799,697830.3600000012,1016694.4799999902,1007949.8399999985,1013775.420000005,1068910.309999989,711987.7699999979,928516.5228571373,739604.0488259066
2013-09-05,967977.4000000001,967806.219999999,726649.0299999799,697830.3600000012,1016694.4799999902,1007949.8399999985,1013775.420000005,1068910.309999989,914097.5357142817,740524.909112899
2013-09-06,1064570.35000001,967977.4000000001,967806.219999999,726649.0299999799,697830.3600000012,1016694.4799999902,1007949.8399999985,1013775.420000005,921353.954285711,741826.2964256987
2013-09-07,1153694.880000011,1064570.35000001,967977.4000000001,967806.219999999,726649.0299999799,697830.3600000012,1016694.4799999902,1007949.8399999985,942174.6742857128,743473.7707599959
2013-09-08,1019441.8700000112,1153694.880000011,1064570.35000001,967977.4000000001,967806.219999999,726649.0299999799,697830.3600000012,1016694.4799999902,942567.1585714301,744573.24525896
2013-09-09,634719.7000000001,1019441.8700000112,1153694.880000011,1064570.35000001,967977.4000000001,967806.219999999,726649.0299999799,697830.3600000012,933551.3500000014,744137.3184920595
2013-09-10,938955.88999999,634719.7000000001,1019441.8700000112,1153694.880000011,1064570.35000001,967977.4000000001,967806.219999999,726649.0299999799,963880.9014285743,744907.3523715374
2013-09-11,773738.7200000001,938955.88999999,634719.7000000001,1019441.8700000112,1153694.880000011,1064570.35000001,967977.4000000001,967806.219999999,936156.9728571458,745020.8616929093
2013-09-12,802665.8799999901,773738.7200000001,938955.88999999,634719.7000000001,1019441.8700000112,1153694.880000011,1064570.35000001,967977.4000000001,912541.0414285728,745246.9205882312
2013-09-13,864600.0299999991,802665.8799999901,773738.7200000001,938955.88999999,634719.7000000001,1019441.8700000112,1153694.880000011,1064570.35000001,883973.8528571428,745713.1436718709
